Transaction ID,Date - Time,Type,Cashier,Receipt Number,Gratuity,Subtotal,Discount,Tax,Total
428606749,2007-6-26 3:50:00,Walk In,"	Rachel Dicke",8375,0.735,6.18,0,0.525,8.94
428606750,2007-4-20 19:42:00,Walk In,"	Rachel Dicke",8377,0,6.072,0,0.512,16.46
428606751,2007-4-20 19:42:00,Walk In,"	Rachel Dicke",8379,0,6.072,0,0.512,16.46
428606752,2007-4-20 19:42:00,Walk In,"	Kim Burton",8381,1.155,6.05,0,0.506,11.92
428606753,2007-4-20 19:42:00,Walk In,"	Rachel Dicke",8383,0.784,6,0,0.504,16.26
428606754,2007-4-20 19:42:00,Walk In,"	Kim Burton",8385,1.624,10.808,4.8,0.504,16.28
428606755,2007-4-14 6:30:00,Walk In,"	Kim Burton",8387,1.624,10.808,4.8,0.504,16.28
428606756,2007-4-14 6:30:00,Walk In,"	Kim Burton",8389,6.645,55.365,49.5,0.495,8.48
428606757,2007-4-14 6:30:00,Walk In,"	Kim Burton",8391,1.125,5.625,0,0.48,8.14
428606758,2007-4-14 6:30:00,Walk In,"	Kim Burton",8393,0.78,5.64,0,0.48,4.08
428606759,2007-4-14 6:30:00,Walk In,"	Rachel Dicke",8395,1.2,8.58,3,0.48,4.04
428606760,2007-4-14 17:10:00,Walk In,"	Kim Burton",8397,1.008,5.6,0,0.472,17.7
428606761,2007-4-14 17:10:00,Walk In,"	Rachel Dicke",8399,1.12,5.592,0,0.472,15.16
428606762,2007-4-14 17:10:00,Walk In,"	Rachel Dicke",8401,1.008,5.6,0,0.472,17.7
428606763,2007-4-14 17:10:00,Walk In,"	Rachel Dicke",8403,1.12,5.592,0,0.472,15.16
428606764,2007-4-14 17:10:00,Walk In,"	Rachel Dicke",8405,0,11.2,5.6,0.472,15.18
428606765,2007-3-16 11:42:00,Walk In,"	Kim Burton",8407,0,11.2,5.6,0.472,15.18
428606766,2007-3-16 11:42:00,Walk In,"	Rachel Dicke",8409,9.03,56.475,51,0.465,7.92
428606767,2007-3-16 11:42:00,Walk In,"	Rachel Dicke",8411,0.92,7.104,1.6,0.464,14.92
428606768,2007-3-16 11:42:00,Walk In,"	Rachel Dicke",8413,0.92,7.104,1.6,0.464,14.92
428606769,2007-3-16 11:42:00,Walk In,"	Rachel Dicke",8415,1.712,9.496,4,0.464,14.9
428606770,2007-2-3 22:20:00,Walk In,"	Kim Burton",8417,1.712,9.496,4,0.464,14.9
428606771,2007-2-3 22:20:00,Walk In,"	Rachel Dicke",8419,1.104,11,5.6,0.456,14.64
428606772,2007-2-3 22:20:00,Walk In,"	Rachel Dicke",8421,1.104,11,5.6,0.456,14.64
428606773,2007-2-3 22:20:00,Walk In,"	Kim Burton",8423,0.69,6.885,1.5,0.45,7.78
428606774,2007-1-8 22:24:00,Walk In,"	Kim Burton",8425,0.936,5.2,0,0.44,16.44
428606775,2007-1-8 22:24:00,Walk In,"	Kim Burton",8427,0.936,5.2,0,0.44,16.44
428606776,2007-1-8 22:24:00,Walk In,"	Kim Burton",8429,1.29,8.1,3,0.435,7.38
428606777,2007-1-8 22:24:00,Walk In,"	Kim Burton",8431,1.29,8.1,3,0.435,7.38
428606778,2007-1-8 22:24:00,Walk In,"	Kim Burton",8433,0.648,5.872,0.8,0.424,13.74
428606779,2007-1-8 0:04:00,Walk In,"	Rachel Dicke",8435,0.648,5.872,0.8,0.424,13.74
428606780,2007-1-8 0:04:00,Walk In,"	Rachel Dicke",8437,0.81,8.07,3,0.42,7.32
428606781,2007-1-8 0:04:00,Walk In,"	Rachel Dicke",8439,0.81,8.07,3,0.42,7.32
428606782,2007-1-8 0:04:00,Walk In,"	Kim Burton",8441,1.05,8.04,3,0.42,3.64
428606783,2007-1-8 0:04:00,Walk In,"	Rachel Dicke",8443,1.464,7.336,2.4,0.416,13.38
428606784,2007-12-20 14:18:00,Walk In,"	Rachel Dicke",8445,1.24,7.304,2.4,0.416,13.3
428606785,2007-12-20 14:18:00,Walk In,"	Rachel Dicke",8447,1.464,7.336,2.4,0.416,13.38
428606786,2007-12-20 14:18:00,Walk In,"	Kim Burton",8449,2.736,16.104,11.2,0.416,13.3
428606787,2007-12-20 14:18:00,Walk In,"	Kim Burton",8451,2.736,16.104,11.2,0.416,13.3
428606788,2007-12-20 14:18:00,Walk In,"	Kim Burton",8453,0.84,5.6,0.8,0.408,13.02
428606789,2006-9-19 9:40:00,Walk In,"	Rachel Dicke",8455,0.84,5.6,0.8,0.408,13.02
428606790,2006-9-19 9:40:00,Walk In,"	Kim Burton",8457,0.96,4.72,0,0.4,2.56
428606791,2006-9-19 9:40:00,Walk In,"	Rachel Dicke",8459,0.824,6.344,1.6,0.4,12.86
428606792,2006-9-19 9:40:00,Walk In,"	Rachel Dicke",8461,0.824,6.344,1.6,0.4,12.86
428606793,2006-9-19 9:40:00,Walk In,"	Rachel Dicke",8463,8.48,60.56,56,0.4,2.48
428606794,2006-9-19 9:30:00,Walk In,"	Kim Burton",8465,0.855,4.71,0,0.39,6.8
428606795,2006-9-19 9:30:00,Walk In,"	Rachel Dicke",8467,0.552,4.584,0,0.384,12.42
428606796,2006-9-19 9:30:00,Walk In,"	Kim Burton",8469,0.552,4.584,0,0.384,12.42
428606797,2006-9-19 9:30:00,Walk In,"	Rachel Dicke",8471,0.84,4.4,0,0.368,11.92
428606798,2006-9-19 9:30:00,Walk In,"	Kim Burton",8473,0.912,7.576,3.2,0.368,11.86
428606799,2006-8-18 7:26:00,Walk In,"	Kim Burton",8475,0.912,7.576,3.2,0.368,11.86
428606800,2006-8-18 7:26:00,Walk In,"	Rachel Dicke",8477,1.32,7.305,3,0.36,6.22
428606801,2006-8-18 7:26:00,Walk In,"	Kim Burton",8479,1.32,7.305,3,0.36,6.22
428606802,2006-8-18 7:26:00,Walk In,"	Rachel Dicke",8481,0.825,4.125,0,0.352,8.14
428606803,2006-8-18 7:26:00,Walk In,"	Rachel Dicke",8483,0.675,5.58,1.5,0.345,5.9
428606804,2006-7-30 23:50:00,Walk In,"	Kim Burton",8485,0.608,4.04,0,0.344,10.96
428606805,2006-7-30 23:50:00,Walk In,"	Rachel Dicke",8487,0.608,4.04,0,0.344,10.96
428606806,2006-7-30 23:50:00,Walk In,"	Rachel Dicke",8489,1.016,7.264,3.2,0.344,11.02
428606807,2006-7-30 23:50:00,Walk In,"	Kim Burton",8491,1.016,7.264,3.2,0.344,11.02
428606808,2006-7-30 23:50:00,Walk In,"	Rachel Dicke",8493,0,4,0,0.336,10.84
428606809,2006-6-9 10:12:00,Walk In,"	Kim Burton",8495,0.768,4.032,0,0.336,10.92
428606810,2006-6-9 10:12:00,Walk In,"	Rachel Dicke",8497,0,4,0,0.336,10.84
428606811,2006-6-9 10:12:00,Walk In,"	Kim Burton",8499,0.768,4.032,0,0.336,10.92
428606812,2006-6-9 10:12:00,Walk In,"	Rachel Dicke",8501,0.81,3.99,0,0.33,2.88
428606813,2006-6-3 18:24:00,Walk In,"	Kim Burton",8503,0.784,3.912,0,0.328,10.6
428606814,2006-6-3 18:24:00,Walk In,"	Kim Burton",8505,0.63,5.22,1.5,0.315,5.38
428606815,2006-6-3 18:24:00,Walk In,"	Kim Burton",8507,0.915,8.265,4.5,0.315,5.44
428606816,2006-6-3 18:24:00,Walk In,"	Rachel Dicke",8509,0.672,4.504,0.8,0.312,10.04
428606817,2006-6-3 18:24:00,Walk In,"	Kim Burton",8511,0.672,4.504,0.8,0.312,10.04
428606818,2006-5-3 18:48:00,Walk In,"	Rachel Dicke",8513,0.536,3.56,0,0.304,9.66
428606819,2006-5-3 18:48:00,Walk In,"	Kim Burton",8515,0.72,3.54,0,0.3,2.56
428606820,2006-5-3 18:48:00,Walk In,"	Rachel Dicke",8517,2.79,18.57,15,0.3,5.16
428606821,2006-5-3 18:48:00,Walk In,"	Rachel Dicke",8519,6.36,45.42,42,0.3,2.48
428606822,2006-5-3 18:48:00,Walk In,"	Rachel Dicke",8521,0.576,3.4,0,0.288,9.22
428606823,2006-4-9 1:36:00,Walk In,"	Rachel Dicke",8523,0.576,3.4,0,0.288,9.22
428606824,2006-4-9 1:36:00,Walk In,"	Kim Burton",8525,0.392,3.296,0,0.28,8.94
428606825,2006-4-9 1:36:00,Walk In,"	Kim Burton",8527,0.392,3.296,0,0.28,8.94
428606826,2006-4-9 1:36:00,Walk In,"	Kim Burton",8529,0.555,3.225,0,0.27,4.66
428606827,2006-4-9 1:36:00,Walk In,"	Kim Burton",8531,0.315,3.18,0,0.27,4.6
428606828,2006-3-23 1:02:00,Walk In,"	Rachel Dicke",8533,0.555,3.24,0,0.27,4.68
428606829,2006-3-23 1:02:00,Walk In,"	Rachel Dicke",8535,0.555,3.225,0,0.27,4.66
428606830,2006-3-23 1:02:00,Walk In,"	Rachel Dicke",8537,0.36,3.15,0,0.27,2.28
428606831,2006-3-23 1:02:00,Walk In,"	Rachel Dicke",8539,3.544,29.528,26.4,0.264,8.48
428606832,2006-3-23 1:02:00,Walk In,"	Kim Burton",8541,3.544,29.528,26.4,0.264,8.48
428606833,2006-3-12 13:04:00,Walk In,"	Kim Burton",8543,0.6,3,0,0.256,8.14
428606834,2006-3-12 13:04:00,Walk In,"	Kim Burton",8545,0.6,3,0,0.256,8.14
428606835,2006-3-12 13:04:00,Walk In,"	Rachel Dicke",8547,4.816,30.12,27.2,0.248,7.92
428606836,2006-3-12 13:04:00,Walk In,"	Rachel Dicke",8549,4.816,30.12,27.2,0.248,7.92
428606837,2006-3-12 13:04:00,Walk In,"	Kim Burton",8551,0.39,2.82,0,0.24,4.08
428606838,2006-2-18 15:56:00,Walk In,"	Rachel Dicke",8553,0.368,3.672,0.8,0.24,7.78
428606839,2006-2-18 15:56:00,Walk In,"	Rachel Dicke",8555,0.368,3.672,0.8,0.24,7.78
428606840,2006-2-18 15:56:00,Walk In,"	Rachel Dicke",8557,0.6,4.29,1.5,0.24,4.04
428606841,2006-2-18 15:56:00,Walk In,"	Rachel Dicke",8559,0.688,4.32,1.6,0.232,7.38
428606842,2006-2-18 15:56:00,Walk In,"	Kim Burton",8561,0.688,4.32,1.6,0.232,7.38
428606843,2006-2-18 14:54:00,Walk In,"	Rachel Dicke",8563,0.432,4.304,1.6,0.224,7.32
428606844,2006-2-18 14:54:00,Walk In,"	Rachel Dicke",8565,0.432,4.304,1.6,0.224,7.32
428606845,2006-2-18 14:54:00,Walk In,"	Kim Burton",8567,0.525,4.02,1.5,0.21,3.64
428606846,2006-2-18 14:54:00,Walk In,"	Rachel Dicke",8569,0.456,2.512,0,0.208,6.8
428606847,2006-2-18 14:54:00,Walk In,"	Rachel Dicke",8571,0.456,2.512,0,0.208,6.8
428606848,2006-12-15 9:04:00,Walk In,"	Rachel Dicke",8573,0.407,2.376,0,0.198,4.68
428606849,2006-12-15 9:04:00,Walk In,"	Kim Burton",8575,0.704,3.896,1.6,0.192,6.22
428606850,2006-12-15 9:04:00,Walk In,"	Rachel Dicke",8577,0.704,3.896,1.6,0.192,6.22
428606851,2006-12-15 9:04:00,Walk In,"	Kim Burton",8579,0.36,2.976,0.8,0.184,5.9
428606852,2006-12-15 9:04:00,Walk In,"	Kim Burton",8581,0.36,2.976,0.8,0.184,5.9
428606853,2006-1-19 16:32:00,Walk In,"	Rachel Dicke",8583,0.336,2.784,0.8,0.168,5.38
428606854,2006-1-19 16:32:00,Walk In,"	Rachel Dicke",8585,0.336,2.784,0.8,0.168,5.38
428606855,2006-1-19 16:32:00,Walk In,"	Rachel Dicke",8587,0.488,4.408,2.4,0.168,5.44
428606856,2006-1-19 16:32:00,Walk In,"	Rachel Dicke",8589,0.488,4.408,2.4,0.168,5.44
428606857,2006-1-19 16:32:00,Walk In,"	Kim Burton",8591,0.405,1.995,0,0.165,2.88
428606858,2006-1-19 14:36:00,Walk In,"	Kim Burton",8593,0.405,1.995,0,0.165,2.88
428606859,2006-1-19 14:36:00,Walk In,"	Rachel Dicke",8595,1.488,9.904,8,0.16,5.16
428606860,2006-1-19 14:36:00,Walk In,"	Kim Burton",8597,1.488,9.904,8,0.16,5.16
428606861,2006-1-19 14:36:00,Walk In,"	Rachel Dicke",8599,0.36,1.77,0,0.15,2.56
428606862,2006-1-19 14:36:00,Walk In,"	Rachel Dicke",8601,3.18,22.71,21,0.15,2.48
428606863,2006-11-7 18:28:00,Walk In,"	Kim Burton",8603,0.296,1.72,0,0.144,4.66
428606864,2006-11-7 18:28:00,Walk In,"	Rachel Dicke",8605,0.168,1.696,0,0.144,4.6
428606865,2006-11-7 18:28:00,Walk In,"	Rachel Dicke",8607,0.296,1.728,0,0.144,4.68
428606866,2006-11-7 18:28:00,Walk In,"	Rachel Dicke",8609,0.296,1.72,0,0.144,4.66
428606867,2006-11-7 18:28:00,Walk In,"	Kim Burton",8611,0.168,1.696,0,0.144,4.6
428606868,2006-11-3 16:16:00,Walk In,"	Rachel Dicke",8613,0.296,1.728,0,0.144,4.68
428606869,2006-11-3 16:16:00,Walk In,"	Rachel Dicke",8615,0.18,1.575,0,0.135,2.28
428606870,2006-11-3 16:16:00,Walk In,"	Rachel Dicke",8617,0.18,1.575,0,0.135,2.28
428606871,2006-11-3 16:16:00,Walk In,"	Kim Burton",8619,0.208,1.504,0,0.128,4.08
428606872,2006-11-3 16:16:00,Walk In,"	Rachel Dicke",8621,0.208,1.504,0,0.128,4.08
428606873,2006-11-3 0:44:00,Walk In,"	Rachel Dicke",8623,0.32,2.288,0.8,0.128,4.04
428606874,2006-11-3 0:44:00,Walk In,"	Kim Burton",8625,0.32,2.288,0.8,0.128,4.04
428606875,2006-11-3 0:44:00,Walk In,"	Rachel Dicke",8627,0.28,2.144,0.8,0.112,3.64
428606876,2006-11-3 0:44:00,Walk In,"	Rachel Dicke",8629,0.28,2.144,0.8,0.112,3.64
428606877,2006-11-3 0:44:00,Walk In,"	Kim Burton",8631,0.216,1.064,0,0.088,2.88
428606878,2006-11-14 19:40:00,Walk In,"	Kim Burton",8633,0.216,1.064,0,0.088,2.88
428606879,2006-11-14 19:40:00,Walk In,"	Rachel Dicke",8635,0.192,0.944,0,0.08,2.56
428606880,2006-11-14 19:40:00,Walk In,"	Rachel Dicke",8637,0.192,0.944,0,0.08,2.56
428606881,2006-11-14 19:40:00,Walk In,"	Rachel Dicke",8639,1.696,12.112,11.2,0.08,2.48
428606882,2006-1-1 23:16:00,Walk In,"	Kim Burton",8641,1.696,12.112,11.2,0.08,2.48
428606883,2006-1-1 23:16:00,Walk In,"	Rachel Dicke",8643,0.096,0.84,0,0.072,2.28
428606884,2006-1-1 23:16:00,Walk In,"	Rachel Dicke",8645,0.096,0.84,0,0.072,2.28
428606885,2006-1-1 23:16:00,Walk In,"	Kim Burton",8647,0.216,1.064,0,0.088,2.88
428606886,2006-1-1 23:16:00,Walk In,"	Rachel Dicke",8649,0.216,1.064,0,0.088,2.88
